lcl|NW_011934567.1_cds_XP_011430939.1_109	LOC105330584
lcl|NW_011934567.1_cds_XP_011430863.1_110	LOC105330584
lcl|NW_011934567.1_cds_XP_011431912.1_111	LOC105330584
lcl|NW_011934567.1_cds_XP_011431167.1_112	LOC105330584
lcl|NW_011934567.1_cds_XP_019923816.1_113	LOC105330584
lcl|NW_011934567.1_cds_XP_011431018.1_114	LOC105330584
lcl|NW_011934567.1_cds_XP_011431250.1_115	LOC105330584
lcl|NW_011934567.1_cds_XP_011431328.1_116	LOC105330584
lcl|NW_011934567.1_cds_XP_011431679.1_117	LOC105330584
lcl|NW_011934567.1_cds_XP_011431755.1_118	LOC105330584
lcl|NW_011934567.1_cds_XP_019923966.1_119	LOC105330584
lcl|NW_011934567.1_cds_XP_019923983.1_120	LOC105330584
lcl|NW_011934567.1_cds_XP_011431488.1_121	LOC105330584
lcl|NW_011934567.1_cds_XP_019924112.1_122	LOC105330584
lcl|NW_011934567.1_cds_XP_019924127.1_123	LOC105330584
lcl|NW_011934567.1_cds_XP_019924160.1_124	LOC105330509
lcl|NW_011934567.1_cds_XP_019924184.1_125	LOC105330509
lcl|NW_011934567.1_cds_XP_019924205.1_126	LOC105331477
lcl|NW_011934570.1_cds_XP_011432341.1_127	LOC105331695
lcl|NW_011934573.1_cds_XP_011432726.1_128	LOC105331981
lcl|NW_011934573.1_cds_XP_011432841.1_129	LOC105332065
lcl|NW_011934573.1_cds_XP_011432915.1_130	LOC105332065
lcl|NW_011934574.1_cds_XP_011433046.1_131	LOC105332200
lcl|NW_011934574.1_cds_XP_011433124.1_132	LOC105332200
lcl|NW_011934574.1_cds_XP_011433197.1_133	LOC105332200
lcl|NW_011934574.1_cds_XP_011433280.1_134	LOC105332200
lcl|NW_011934574.1_cds_XP_019924487.1_135	LOC105332439
lcl|NW_011934575.1_cds_XP_011433837.1_136	LOC105332786
lcl|NW_011934575.1_cds_XP_011433497.1_137	LOC105332531
lcl|NW_011934575.1_cds_XP_011433606.1_138	LOC105332619
lcl|NW_011934575.1_cds_XP_011433717.1_139	LOC105332701
lcl|NW_011934577.1_cds_XP_011434218.1_140	LOC105333070
lcl|NW_011934577.1_cds_XP_011434021.2_141	LOC105332878
lcl|NW_011934577.1_cds_XP_011434104.2_142	LOC105332878
lcl|NW_011934577.1_cds_XP_011433944.2_143	LOC105332878
lcl|NW_011934579.1_cds_XP_011434803.1_144	LOC105333423
lcl|NW_011934579.1_cds_XP_019924823.1_145	LOC105333423
lcl|NW_011934579.1_cds_XP_019924842.1_146	LOC105333423
lcl|NW_011934579.1_cds_XP_019924866.1_147	LOC105333423
lcl|NW_011934579.1_cds_XP_019924888.1_148	LOC105333423
lcl|NW_011934579.1_cds_XP_011434727.1_149	LOC105333423
lcl|NW_011934580.1_cds_XP_011435352.2_150	LOC105333817
lcl|NW_011934580.1_cds_XP_011435621.1_151	LOC105333960
lcl|NW_011934580.1_cds_XP_019925254.1_152	LOC105334416
lcl|NW_011934580.1_cds_XP_019925218.1_153	LOC105334362
lcl|NW_011934583.1_cds_XP_011436462.1_154	LOC105334492
lcl|NW_011934583.1_cds_XP_011436542.1_155	LOC105334492
lcl|NW_011934583.1_cds_XP_011436311.1_156	LOC105334492
lcl|NW_011934583.1_cds_XP_011436650.2_157	LOC105334755
lcl|NW_011934584.1_cds_XP_011436768.1_158	LOC105334836
lcl|NW_011934584.1_cds_XP_019925445.1_159	LOC109617085
lcl|NW_011934584.1_cds_XP_011436953.1_160	LOC105334965
lcl|NW_011934585.1_cds_XP_019925471.1_161	LOC109619579
lcl|NW_011934586.1_cds_XP_019925506.1_162	LOC109619592
lcl|NW_011934586.1_cds_XP_011437737.1_163	LOC105335501
lcl|NW_011934586.1_cds_XP_019925595.1_164	LOC105335112
lcl|NW_011934586.1_cds_XP_011437859.1_165	LOC105335568
lcl|NW_011934586.1_cds_XP_011437425.1_166	LOC105335273
lcl|NW_011934586.1_cds_XP_011437543.1_167	LOC105335368
lcl|NW_011934586.1_cds_XP_011437612.1_168	LOC105335368
lcl|NW_011934586.1_cds_XP_011437975.1_169	LOC105335647
lcl|NW_011934589.1_cds_XP_011441394.1_170	LOC105338077
lcl|NW_011934589.1_cds_XP_019925845.1_171	LOC105338168
lcl|NW_011934589.1_cds_XP_011441502.1_172	LOC105338168
lcl|NW_011934589.1_cds_XP_011438099.1_173	LOC105335717
lcl|NW_011934589.1_cds_XP_011438219.1_174	LOC105335787
lcl|NW_011934589.1_cds_XP_011438296.1_175	LOC105335787
lcl|NW_011934589.1_cds_XP_011438404.1_176	LOC105335925
lcl|NW_011934589.1_cds_XP_011438518.1_177	LOC105336017
lcl|NW_011934589.1_cds_XP_011438979.1_178	LOC105336357
lcl|NW_011934589.1_cds_XP_011439050.1_179	LOC105336357
lcl|NW_011934589.1_cds_XP_011439663.1_180	LOC105336357
lcl|NW_011934589.1_cds_XP_011439739.1_181	LOC105336357
lcl|NW_011934589.1_cds_XP_011439278.1_182	LOC105336357
lcl|NW_011934589.1_cds_XP_011439365.1_183	LOC105336357
lcl|NW_011934589.1_cds_XP_011439443.1_184	LOC105336357
lcl|NW_011934589.1_cds_XP_011439135.1_185	LOC105336357
lcl|NW_011934589.1_cds_XP_011439208.1_186	LOC105336357
lcl|NW_011934589.1_cds_XP_011439514.1_187	LOC105336357
lcl|NW_011934589.1_cds_XP_019926284.1_188	LOC105336107
lcl|NW_011934589.1_cds_XP_011438781.1_189	LOC105336107
lcl|NW_011934589.1_cds_XP_011438854.1_190	LOC105336107
lcl|NW_011934589.1_cds_XP_011440091.1_191	LOC105336984
lcl|NW_011934589.1_cds_XP_011441618.1_192	LOC105338256
lcl|NW_011934589.1_cds_XP_011440204.1_193	LOC105337229
lcl|NW_011934589.1_cds_XP_011440322.1_194	LOC105337309
lcl|NW_011934589.1_cds_XP_011440509.1_195	LOC105337449
lcl|NW_011934589.1_cds_XP_011440625.1_196	LOC105337540
lcl|NW_011934589.1_cds_XP_011440940.1_197	LOC105337732
lcl|NW_011934589.1_cds_XP_019926640.1_198	LOC105337732
lcl|NW_011934589.1_cds_XP_011441056.1_199	LOC105337817
lcl|NW_011934589.1_cds_XP_011441171.1_200	LOC105337900
lcl|NW_011934589.1_cds_XP_011441284.1_201	LOC105337987
lcl|NW_011934591.1_cds_XP_019926848.1_202	LOC105338331
lcl|NW_011934591.1_cds_XP_011441732.1_203	LOC105338331
lcl|NW_011934591.1_cds_XP_011441856.1_204	LOC105338405
lcl|NW_011934591.1_cds_XP_011441975.1_205	LOC105338484
lcl|NW_011934591.1_cds_XP_011442049.1_206	LOC105338484
lcl|NW_011934591.1_cds_XP_011442237.1_207	LOC105338679
lcl|NW_011934591.1_cds_XP_011442434.1_208	LOC105338760
lcl|NW_011934591.1_cds_XP_011442354.1_209	LOC105338760
lcl|NW_011934591.1_cds_XP_011442671.1_210	LOC105338974
lcl|NW_011934591.1_cds_XP_019927106.1_211	LOC105339049
lcl|NW_011934591.1_cds_XP_019927152.1_212	LOC105339049
lcl|NW_011934591.1_cds_XP_011442942.1_213	LOC105339049
lcl|NW_011934592.1_cds_XP_011443129.1_214	LOC105339311
lcl|NW_011934593.1_cds_XP_011443235.1_215	LOC105339375
lcl|NW_011934594.1_cds_XP_011443354.1_216	LOC105339453
lcl|NW_011934594.1_cds_XP_011443455.1_217	LOC105339541
lcl|NW_011934594.1_cds_XP_011443535.1_218	LOC105339541
lcl|NW_011934594.1_cds_XP_011443785.1_219	LOC105339741
lcl|NW_011934594.1_cds_XP_011443946.1_220	LOC105339741
lcl|NW_011934594.1_cds_XP_011443864.1_221	LOC105339741
lcl|NW_011934594.1_cds_XP_011444013.1_222	LOC105339741
lcl|NW_011934594.1_cds_XP_011444203.1_223	LOC105340032
lcl|NW_011934594.1_cds_XP_011444489.1_224	LOC105340117
lcl|NW_011934594.1_cds_XP_011444334.1_225	LOC105340117
lcl|NW_011934594.1_cds_XP_011444411.1_226	LOC105340117
lcl|NW_011934594.1_cds_XP_011444553.1_227	LOC105340117
lcl|NW_011934594.1_cds_XP_011444680.1_228	LOC105340337
lcl|NW_011934594.1_cds_XP_011445038.1_229	LOC105340423
lcl|NW_011934594.1_cds_XP_011444795.1_230	LOC105340423
lcl|NW_011934594.1_cds_XP_011444966.1_231	LOC105340423
lcl|NW_011934594.1_cds_XP_019927731.1_232	LOC105340647
lcl|NW_011934594.1_cds_XP_011445262.1_233	LOC105340738
lcl|NW_011934594.1_cds_XP_011445336.1_234	LOC105340738
lcl|NW_011934594.1_cds_XP_019928018.1_235	LOC105341598
lcl|NW_011934594.1_cds_XP_011445583.1_236	LOC105340867
lcl|NW_011934594.1_cds_XP_011445440.1_237	LOC105340867
lcl|NW_011934594.1_cds_XP_011445516.1_238	LOC105340867
lcl|NW_011934594.1_cds_XP_011445700.1_239	LOC105341062
lcl|NW_011934594.1_cds_XP_011445861.1_240	LOC105341062
lcl|NW_011934594.1_cds_XP_011445786.1_241	LOC105341062
lcl|NW_011934594.1_cds_XP_011445945.1_242	LOC105341062
lcl|NW_011934594.1_cds_XP_011446024.1_243	LOC105341062
lcl|NW_011934594.1_cds_XP_019928045.1_244	LOC105341674
lcl|NW_011934594.1_cds_XP_011446148.1_245	LOC105341332
lcl|NW_011934594.1_cds_XP_011446228.1_246	LOC105341332
lcl|NW_011934594.1_cds_XP_019927995.1_247	LOC105341514
lcl|NW_011934594.1_cds_XP_011446415.1_248	LOC105341514
lcl|NW_011934595.1_cds_XP_011446775.1_249	LOC105341749
lcl|NW_011934595.1_cds_XP_011446889.1_250	LOC105341822
lcl|NW_011934595.1_cds_XP_019928092.1_251	LOC105341822
lcl|NW_011934596.1_cds_XP_019928131.1_252	LOC105341962
lcl|NW_011934598.1_cds_XP_019928180.1_253	LOC105342259
lcl|NW_011934598.1_cds_XP_019928196.1_254	LOC105342259
lcl|NW_011934598.1_cds_XP_011448414.1_255	LOC105342945
lcl|NW_011934598.1_cds_XP_011447601.1_256	LOC105342344
lcl|NW_011934598.1_cds_XP_019928314.1_257	LOC105342432
lcl|NW_011934598.1_cds_XP_011447872.1_258	LOC105342432
lcl|NW_011934598.1_cds_XP_011447718.1_259	LOC105342432
lcl|NW_011934598.1_cds_XP_011447963.1_260	LOC105342636
lcl|NW_011934598.1_cds_XP_011448074.1_261	LOC105342716
lcl|NW_011934598.1_cds_XP_011448182.1_262	LOC105342796
lcl|NW_011934599.1_cds_XP_011448616.1_263	LOC105343036
lcl|NW_011934599.1_cds_XP_011448530.1_264	LOC105343036
lcl|NW_011934599.1_cds_XP_011448701.1_265	LOC105343036
lcl|NW_011934599.1_cds_XP_011448812.2_266	LOC105343211
lcl|NW_011934599.1_cds_XP_019928591.1_267	LOC109620467
lcl|NW_011934600.1_cds_XP_011448935.1_268	LOC105343287
lcl|NW_011934600.1_cds_XP_011449127.1_269	LOC105343414
lcl|NW_011934600.1_cds_XP_011449227.1_270	LOC105343500
lcl|NW_011934601.1_cds_XP_019928729.1_271	LOC109620529
lcl|NW_011934602.1_cds_XP_011449451.1_272	LOC105343672
lcl|NW_011934603.1_cds_XP_011449554.1_273	LOC105343748
lcl|NW_011934603.1_cds_XP_011449667.1_274	LOC105343834
lcl|NW_011934603.1_cds_XP_011449977.1_275	LOC105344057
lcl|NW_011934605.1_cds_XP_011450104.2_276	LOC105344122
lcl|NW_011934605.1_cds_XP_011450226.1_277	LOC105344203
lcl|NW_011934605.1_cds_XP_019929033.1_278	LOC105344266
lcl|NW_011934606.1_cds_XP_011450532.1_279	LOC105344413
lcl|NW_011934606.1_cds_XP_011450633.1_280	LOC105344512
lcl|NW_011934608.1_cds_XP_011450935.1_281	LOC105344731
lcl|NW_011934608.1_cds_XP_019929151.1_282	LOC109620683
lcl|NW_011934609.1_cds_XP_011451048.1_283	LOC105344818
lcl|NW_011934609.1_cds_XP_019929232.1_284	LOC109620713
lcl|NW_011934609.1_cds_XP_011451705.1_285	LOC105345262
lcl|NW_011934609.1_cds_XP_011451234.1_286	LOC105344959
lcl|NW_011934609.1_cds_XP_011451349.2_287	LOC105345034
lcl|NW_011934609.1_cds_XP_011451815.1_288	LOC105345356
lcl|NW_011934609.1_cds_XP_011451477.1_289	LOC105345102
lcl|NW_011934609.1_cds_XP_011451592.1_290	LOC105345179
lcl|NW_011934610.1_cds_XP_011451917.1_291	LOC105345452
lcl|NW_011934610.1_cds_XP_019929494.1_292	LOC105345524
lcl|NW_011934611.1_cds_XP_011452625.1_293	LOC105345918
lcl|NW_011934611.1_cds_XP_011452278.2_294	LOC109617086
lcl|NW_011934611.1_cds_XP_011452429.1_295	LOC105345789
lcl|NW_011934611.1_cds_XP_019929757.1_296	LOC105345688
lcl|NW_011934611.1_cds_XP_019929731.1_297	LOC105346161
lcl|NW_011934611.1_cds_XP_011452747.1_298	LOC105345993
lcl|NW_011934612.1_cds_XP_019929820.1_299	LOC105347120
lcl|NW_011934612.1_cds_XP_011453081.1_300	LOC105346243
lcl|NW_011934612.1_cds_XP_011453265.1_301	LOC105346385
lcl|NW_011934612.1_cds_XP_011453378.1_302	LOC105346473
lcl|NW_011934612.1_cds_XP_011453584.1_303	LOC105346591
lcl|NW_011934612.1_cds_XP_011453703.1_304	LOC105346668
lcl|NW_011934612.1_cds_XP_011454490.1_305	LOC105347188
lcl|NW_011934612.1_cds_XP_019930013.1_306	LOC105346762
lcl|NW_011934612.1_cds_XP_019930229.1_307	LOC105347349
lcl|NW_011934612.1_cds_XP_011454856.2_308	LOC105347419
lcl|NW_011934612.1_cds_XP_011453923.1_309	LOC105346846
lcl|NW_011934612.1_cds_XP_011454046.1_310	LOC105346920
lcl|NW_011934612.1_cds_XP_011454171.1_311	LOC105346986
lcl|NW_011934612.1_cds_XP_011454255.1_312	LOC105346986
lcl|NW_011934613.1_cds_XP_019930286.1_313	LOC109621039
lcl|NW_011934613.1_cds_XP_011455040.1_314	LOC105347507
lcl|NW_011934613.1_cds_XP_011455114.1_315	LOC105347507
lcl|NW_011934613.1_cds_XP_011454969.1_316	LOC105347507
lcl|NW_011934613.1_cds_XP_011455224.1_317	LOC105347713
lcl|NW_011934613.1_cds_XP_011455342.1_318	LOC105347793
lcl|NW_011934613.1_cds_XP_011455453.1_319	LOC105347874
lcl|NW_011934615.1_cds_XP_011456313.1_320	LOC105348507
lcl|NW_011934615.1_cds_XP_011455563.1_321	LOC105347962
lcl|NW_011934615.1_cds_XP_011455626.1_322	LOC105347962
lcl|NW_011934615.1_cds_XP_011455819.1_323	LOC105348159
lcl|NW_011934615.1_cds_XP_019930530.1_324	LOC105348249
lcl|NW_011934615.1_cds_XP_011455924.1_325	LOC105348249
lcl|NW_011934615.1_cds_XP_019930602.1_326	LOC105348331
lcl|NW_011934615.1_cds_XP_011456108.1_327	LOC105348331
lcl|NW_011934615.1_cds_XP_011456188.1_328	LOC105348331
lcl|NW_011934615.1_cds_XP_019930719.1_329	LOC109621154
lcl|NW_011934615.1_cds_XP_019930693.1_330	LOC109621141
lcl|NW_011934616.1_cds_XP_019930804.1_331	LOC109621183
lcl|NW_011934618.1_cds_XP_011456539.1_332	LOC105348675
lcl|NW_011934620.1_cds_XP_019930887.1_333	LOC105348896
lcl|NW_011934620.1_cds_XP_011457069.1_334	LOC105349063
lcl|NW_011934620.1_cds_XP_011457146.1_335	LOC105349063
lcl|NW_011934620.1_cds_XP_011411860.1_336	LOC105349209
lcl|NW_011934620.1_cds_XP_019918055.1_337	LOC109617158
lcl|NW_011934622.1_cds_XP_011412854.1_338	LOC105317785
lcl|NW_011934622.1_cds_XP_011412440.1_339	LOC105317397
lcl|NW_011934622.1_cds_XP_011412372.1_340	LOC105317397
lcl|NW_011934622.1_cds_XP_011412638.1_341	LOC105317604
lcl|NW_011934622.1_cds_XP_019918314.1_342	LOC105317604
lcl|NW_011934622.1_cds_XP_019918290.1_343	LOC105317604
lcl|NW_011934622.1_cds_XP_011412716.1_344	LOC105317604
lcl|NW_011934623.1_cds_XP_019918469.1_345	LOC105319234
lcl|NW_011934623.1_cds_XP_019918445.1_346	LOC105319234
lcl|NW_011934623.1_cds_XP_019918423.1_347	LOC105319234
lcl|NW_011934623.1_cds_XP_011412975.1_348	LOC105317856
lcl|NW_011934623.1_cds_XP_011413052.1_349	LOC105317856
lcl|NW_011934623.1_cds_XP_011413521.1_350	LOC105318056
lcl|NW_011934623.1_cds_XP_011413449.1_351	LOC105318056
lcl|NW_011934623.1_cds_XP_011413372.1_352	LOC105318056
lcl|NW_011934623.1_cds_XP_011413290.1_353	LOC105318056
lcl|NW_011934623.1_cds_XP_011413169.1_354	LOC105317984
lcl|NW_011934623.1_cds_XP_011413651.1_355	LOC105318284
lcl|NW_011934623.1_cds_XP_011413723.1_356	LOC105318284
lcl|NW_011934623.1_cds_XP_011413922.1_357	LOC105318397
lcl|NW_011934623.1_cds_XP_011414040.2_358	LOC105318514
lcl|NW_011934623.1_cds_XP_019918854.1_359	LOC105318605
lcl|NW_011934623.1_cds_XP_011414342.1_360	LOC105318747
lcl|NW_011934623.1_cds_XP_011414455.1_361	LOC105318829
lcl|NW_011934623.1_cds_XP_011414571.1_362	LOC105318915
lcl|NW_011934623.1_cds_XP_011414730.1_363	LOC105318915
lcl|NW_011934623.1_cds_XP_011414807.1_364	LOC105318915
lcl|NW_011934623.1_cds_XP_011414644.1_365	LOC105318915
lcl|NW_011934623.1_cds_XP_011414901.2_366	LOC105319154
lcl|NW_011934624.1_cds_XP_011415140.1_367	LOC105319310
lcl|NW_011934624.1_cds_XP_011415261.1_368	LOC105319393
lcl|NW_011934624.1_cds_XP_019919121.1_369	LOC105319393
lcl|NW_011934624.1_cds_XP_019919144.1_370	LOC105319393
lcl|NW_011934624.1_cds_XP_011415373.1_371	LOC105319483
lcl|NW_011934624.1_cds_XP_011415490.1_372	LOC105319561
lcl|NW_011934624.1_cds_XP_011415566.1_373	LOC105319561
lcl|NW_011934624.1_cds_XP_011415954.1_374	LOC105319561
lcl|NW_011934624.1_cds_XP_011415725.1_375	LOC105319561
lcl|NW_011934624.1_cds_XP_011415801.1_376	LOC105319561
lcl|NW_011934624.1_cds_XP_011416030.1_377	LOC105319561
lcl|NW_011934624.1_cds_XP_011415641.1_378	LOC105319561
lcl|NW_011934624.1_cds_XP_011415879.1_379	LOC105319561
lcl|NW_011934624.1_cds_XP_019919374.1_380	LOC105320042
lcl|NW_011934624.1_cds_XP_011416138.1_381	LOC105320042
lcl|NW_011934625.1_cds_XP_019919531.1_382	LOC105320193
lcl|NW_011934625.1_cds_XP_019919465.1_383	LOC105320193
lcl|NW_011934625.1_cds_XP_019919478.1_384	LOC105320193
lcl|NW_011934625.1_cds_XP_019919508.1_385	LOC105320193
lcl|NW_011934628.1_cds_XP_011416608.1_386	LOC105320250
lcl|NW_011934628.1_cds_XP_011416450.1_387	LOC105320250
lcl|NW_011934628.1_cds_XP_011416531.1_388	LOC105320250
lcl|NW_011934628.1_cds_XP_019919631.1_389	LOC105320250
lcl|NW_011934628.1_cds_XP_011416717.1_390	LOC105320449
lcl|NW_011934629.1_cds_XP_011416833.1_391	LOC105320531
lcl|NW_011934630.1_cds_XP_011416948.1_392	LOC105320608
lcl|NW_011934630.1_cds_XP_011417070.1_393	LOC105320688
lcl|NW_011934630.1_cds_XP_011417180.1_394	LOC105320777
lcl|NW_011934630.1_cds_XP_011417265.1_395	LOC105320777
lcl|NW_011934630.1_cds_XP_019919957.1_396	LOC105320901
lcl|NW_011934630.1_cds_XP_011417379.1_397	LOC105320901
lcl|NW_011934630.1_cds_XP_019919986.1_398	LOC109617746
lcl|NW_011934630.1_cds_XP_019920100.1_399	LOC105320997
lcl|NW_011934630.1_cds_XP_011417860.1_400	LOC105320997
lcl|NW_011934630.1_cds_XP_011417931.1_401	LOC105320997
lcl|NW_011934630.1_cds_XP_011417566.1_402	LOC105320997
lcl|NW_011934630.1_cds_XP_011417491.1_403	LOC105320997
lcl|NW_011934630.1_cds_XP_011417648.1_404	LOC105320997
lcl|NW_011934630.1_cds_XP_011418025.1_405	LOC105321424
lcl|NW_011934630.1_cds_XP_011419052.1_406	LOC105322160
lcl|NW_011934630.1_cds_XP_011418143.1_407	LOC105321510
lcl|NW_011934630.1_cds_XP_011418266.1_408	LOC105321583
lcl|NW_011934630.1_cds_XP_011418381.1_409	LOC105321666
lcl|NW_011934630.1_cds_XP_011418503.1_410	LOC105321727
lcl|NW_011934630.1_cds_XP_011418607.1_411	LOC105321812
